exercise_id,exercise_name,exercise_type,body_part,exercise_image,equipment
3999,Ankle - Dorsal Flexion - Articulations,weight_reps,calves,https://apilyfta.com/static/GymvisualPNG/27611101-Ankle---Dorsal-Flexion_Articulations_small.png,unknown
2269,Cable + Twin Handle Parallel Grip Lat Pulldown,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/08181101-twin-handle-parallel-grip-lat-pulldown_Back_small.png,cable
3556,Dumbbell + Seated Bent Arm Lateral Raise,db_2_simultaneous,shoulders,https://apilyfta.com/static/GymvisualPNG/23171101-Dumbbell-Seated-Bent-Arm-Lateral-raise_Shoulders_small.png,dumbbell
27658,Weighted + Seated Calf Raise (Version 2),weight_reps,calves,https://apilyfta.com/static/GymvisualPNG/54831101-Weighted-Seated-Calf-Raise-(VERSION-2)_Calves_small.png,weighted
28263,Cable + Neutral Grip Lat Pulldown (Male),weight_reps,back,https://apilyfta.com/static/GymvisualPNG/75831101-Cable-Neutral-Grip-Lat-Pulldown-(male)_Back_small.png,cable
28012,Barbell + Ez Standing Wrist Reverse Curl,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/63611101-EZ-Barbell-Standing-Wrist-Reverse-Curl_Forearms_small.png,barbell
2977,Dumbbell + One Arm Zottman Preacher Curl,db_1_alt_sides,biceps,https://apilyfta.com/static/GymvisualPNG/16721101-Dumbbell-One-Arm-Zottman-Preacher-Curl_Upper-Arms_small.png,dumbbell
2643,Dumbbell + Incline Alternate Hammer Curl,db_1_alt_sides,biceps,https://apilyfta.com/static/GymvisualPNG/12331101-Dumbbell-Incline-Alternate-Hammer-Curl_Upper-Arms_small.png,dumbbell
28182,Lever Seated Leg Extension (Version 2),weight_reps,quadriceps,https://apilyfta.com/static/GymvisualPNG/71081101-Lever-Seated-Leg-Extension-(VERSION-2)_Thighs_small.png,unknown
2872,Barbell + Romanian Deadlift From Deficit,weight_reps,hips,https://apilyfta.com/static/GymvisualPNG/15321101-Barbell-Romanian-Deadlift-From-Deficit_Thighs_small.png,barbell
2956,Dumbbell + Alternate Seated Hammer Curl,db_1_alt_sides,biceps,https://apilyfta.com/static/GymvisualPNG/16481101-Dumbbell-Alternate-Seated-Hammer-Curl_Upper-Arms_small.png,dumbbell
1903,Barbell + Ez Reverse Grip Preacher Curl,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/04521101-EZ-Barbell-Reverse-grip-Preacher-Curl_Forearms_small.png,barbell
4472,Exercise Ball On The Wall Calf Raise,db_2_simultaneous,calves,https://apilyfta.com/static/GymvisualPNG/32411101-Exercise-Ball-on-the-Wall-Calf-Raise-(tennis-ball-between-ankles)_Calves_small.png,unknown
2969,Dumbbell + One Arm Hammer Preacher Curl,db_1_alt_sides,biceps,https://apilyfta.com/static/GymvisualPNG/16631101-Dumbbell-One-Arm-Hammer-Preacher-Curl_Upper-Arms_small.png,dumbbell
425,Cable + High Pulley Overhead Tricep Extension,weight_reps,triceps,https://apilyfta.com/static/GymvisualPNG/17221101-Cable-High-Pulley-Overhead-Tricep-Extension_Upper-Arms_small.png,cable
4912,Dumbbell + Incline Alternate Bicep Curl,db_1_alt_sides,biceps,https://apilyfta.com/static/GymvisualPNG/36821101-Dumbbell-Incline-Alternate-Bicep-Curl_Upper-Arms_small.png,dumbbell
1819,Dumbbell + Over Bench Revers Wrist Curl,db_2_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/03681101-Dumbbell-Over-Bench-Revers-Wrist-Curl_Forearms_small.png,dumbbell
1644,Cable + One Arm Straight Back High Row,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/01931101-Cable-One-Arm-Straight-Back-High-Row-(kneeling)_Back_small.png,cable
2798,Barbell + Zercher Squat Hold Isometric,weight_reps,quadriceps,https://apilyfta.com/static/GymvisualPNG/14461101-Barbell-Zercher-Squat-Hold_Isometric_small.png,barbell
5229,Dumbbell + Standing Single Spider Curl,db_1_both_sides,biceps,https://apilyfta.com/static/GymvisualPNG/40171101-Dumbbell-Standing-Single-Spider-Curl_Upper-Arms_small.png,dumbbell
3974,Cable + Lever Reverse Grip Lateral Pulldown,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/27361101-Lever-Reverse-grip-Lateral-Pulldown-(plate-loaded)_Back_small.png,cable
39,Barbell + Seated Close-Grip Concentration Curl,weight_reps,biceps,https://apilyfta.com/static/GymvisualPNG/00891101-Barbell-Seated-Close-grip-Concentration-Curl_Upper-Arms_small.png,barbell
5801,Weighted + Seated Tuck Crunch On Floor,weight_reps,abs,https://apilyfta.com/static/GymvisualPNG/46231101-Weighted-Seated-Tuck-Crunch-on-Floor_Waist_small.png,weighted
28013,Dumbbell + Standing Wrist Reverse Curl,db_2_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/63621101-Dumbbell-Standing-Wrist-Reverse-Curl_Forearms_small.png,dumbbell
27570,Roll Neck Decompress Lying On Floor,duration,neck,https://apilyfta.com/static/GymvisualPNG/53721101-Roll-Neck-Decompress-Lying-on-Floor_Neck_small.png,unknown
